source,run_id,decision_id,replay_experiment_id,replay_data_fingerprint,candle_timestamp,symbol,timeframe,provider,replay_split,replay_position,replay_total_positions,replay_safe,learning_overrides_enabled,historical_edge_enabled,historical_context_mode,side,score,confidence_label,risk_label,actionability,is_actionable,entry_price,entry_zone,stop_zone,targets,fee_bps_per_side,slippage_bps_per_side,regime_label,regime_confidence,long_score,short_score,trend_score,momentum_score,volume_score,structure_score,regime_score,risk_penalty,external_context_score,adaptive_adjustment,historical_edge_score,news_sentiment_score,onchain_signal_score,cross_exchange_volume_ratio,available_future_candles,evaluation_status,target_1_hit,target_2_hit,target_3_hit,stop_hit,first_exit_reason,first_exit_candle_offset,intrabar_ambiguity,mfe_pct,mae_pct,evaluated_candles,market_return_after_1c_pct,gross_signed_return_after_1c_pct,net_signed_return_after_1c_pct,direction_correct_after_1c,market_return_after_3c_pct,gross_signed_return_after_3c_pct,net_signed_return_after_3c_pct,direction_correct_after_3c,market_return_after_6c_pct,gross_signed_return_after_6c_pct,net_signed_return_after_6c_pct,direction_correct_after_6c,market_return_after_4h_pct,return_after_4h_pct,net_return_after_4h_pct,market_return_after_12h_pct,return_after_12h_pct,net_return_after_12h_pct,market_return_after_24h_pct,return_after_24h_pct,net_return_after_24h_pct
MARKET_REPLAY,market_replay_20260710_153110,ea62106c997de390a382,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-01T04:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,10,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,SHORT,67,Medium,Low,WATCHLIST,False,28935.8,"28,907 - 28,983","29,164","[""28,746"", ""28,594"", ""28,442""]",10.0,5.0,TRENDING_BEAR,75,5,67,28,20,5,10,5,-5,0,4,0,0.0,0.0,0.0,6446,COMPLETE,True,True,False,True,TARGET_1,2.0,False,1.215795,-3.82502,6,-0.257467,0.257467,-0.042533,True,1.168449,-1.168449,-1.468449,False,2.222161,-2.222161,-2.522161,False,-0.257467,0.257467,-0.042533,1.168449,-1.168449,-1.468449,2.222161,-2.222161,-2.522161
MARKET_REPLAY,market_replay_20260710_153110,9cd9a3d25a91ac3f6cc9,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-01T08:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,11,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,SHORT,64,Medium,Low,WATCHLIST,False,28861.3,"28,833 - 28,908","29,084","[""28,675"", ""28,527"", ""28,378""]",10.0,5.0,TRENDING_BEAR,75,0,64,28,26,0,6,5,0,0,-1,0,0.0,0.0,0.0,6445,COMPLETE,True,False,False,True,TARGET_1,1.0,False,0.960802,-4.093024,6,0.316341,-0.316341,-0.616341,False,2.936805,-2.936805,-3.236805,False,2.423314,-2.423314,-2.723314,False,0.316341,-0.316341,-0.616341,2.936805,-2.936805,-3.236805,2.423314,-2.423314,-2.723314
MARKET_REPLAY,market_replay_20260710_153110,0896a3a7f86674144080,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-01T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,12,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,SHORT,58,Medium,Medium,WATCHLIST,False,28952.6,"28,922 - 29,003","29,193","[""28,752"", ""28,591"", ""28,431""]",10.0,5.0,TRENDING_BEAR,75,1,58,28,17,11,6,5,-9,0,0,0,0.0,0.0,0.0,6444,COMPLETE,False,False,False,True,STOP,1.0,False,0.312234,-3.764774,6,1.109745,-1.109745,-1.409745,False,2.349703,-2.349703,-2.649703,False,1.289003,-1.289003,-1.589003,False,1.109745,-1.109745,-1.409745,2.349703,-2.349703,-2.649703,1.289003,-1.289003,-1.589003
MARKET_REPLAY,market_replay_20260710_153110,db7188517a66d27d0071,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-01T16:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,13,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,36,Low,Low,MONITOR_ONLY,False,29273.9,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,36,23,17,24,11,0,-8,0,0,-8,0,0.0,0.0,0.0,6443,COMPLETE,False,False,False,False,NO_EXIT,,False,2.625889,-1.181599,6,1.485965,,,,1.041542,,,,-0.414021,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,faf8863635c1f34f83da,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-01T20:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,14,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,46,Low,Low,MONITOR_ONLY,False,29708.9,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,46,13,17,30,13,4,-8,-2,0,-8,0,0.0,0.0,0.0,6442,COMPLETE,False,False,False,False,NO_EXIT,,False,1.123232,-2.628505,6,-0.255816,,,,-0.49884,,,,-1.77186,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,bb456d214f5de36a3e51,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-02T00:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,15,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,23,Low,Medium,MONITOR_ONLY,False,29632.9,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,23,19,17,20,7,4,-8,-9,0,-8,0,0.0,0.0,0.0,6441,COMPLETE,False,False,False,False,NO_EXIT,,False,0.296292,-2.378775,6,-0.182567,,,,-1.036348,,,,-1.538493,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,4410c55fdafcffdba4c1,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-02T04:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,16,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,18,Low,Medium,MONITOR_ONLY,False,29578.8,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,18,11,17,20,0,4,-8,-7,0,-8,0,0.0,0.0,0.0,6440,COMPLETE,False,False,False,False,NO_EXIT,,False,0.083168,-2.200224,6,-0.061192,,,,-1.440559,,,,-1.799262,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,d8b7f2494255a47fa679,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-02T08:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,17,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,26,Low,Medium,MONITOR_ONLY,False,29560.7,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,50,26,0,17,20,5,3,-5,-9,0,-5,0,0.0,0.0,0.0,6439,COMPLETE,False,False,False,False,NO_EXIT,,False,0.144449,-2.140342,6,-0.794636,,,,-1.279401,,,,-1.4022,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,6663e13a07a046efec47,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-02T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,18,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,29325.8,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,20,22,6,16,7,3,-5,0,0,-5,0,0.0,0.0,0.0,6438,COMPLETE,False,False,False,False,NO_EXIT,,False,0.342361,-1.356485,6,-0.590265,,,,-0.507403,,,,-0.231878,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,07b7d163cf19377f4df1,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-02T16:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,19,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,29152.7,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,3,38,17,21,9,3,-5,-2,0,-5,0,0.0,0.0,0.0,6437,COMPLETE,False,False,False,False,NO_EXIT,,False,0.938164,-0.6267,6,0.10222,,,,-0.363946,,,,0.433236,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,265ed732f99fafbb9955,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-02T20:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,20,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,15,Low,Medium,MONITOR_ONLY,False,29182.5,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,2,15,17,14,0,3,-5,-9,0,-5,0,0.0,0.0,0.0,6436,COMPLETE,False,False,False,False,NO_EXIT,,False,0.83509,-0.728176,6,-0.018847,,,,-0.12439,,,,0.03975,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,1e1ef992a762edfeb020,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-03T00:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,21,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,29177.0,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BULL,37,1,22,17,25,0,0,-8,-4,0,-8,0,0.0,0.0,0.0,6435,COMPLETE,False,False,False,False,NO_EXIT,,False,0.854097,-0.709463,6,-0.446927,,,,0.27693,,,,-0.057922,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,d5042a2f34cafbd7d9be,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-03T04:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,22,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,31,Low,Low,MONITOR_ONLY,False,29046.6,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BULL,37,5,31,17,30,0,0,-8,0,0,-8,0,0.0,0.0,0.0,6434,COMPLETE,False,False,False,False,NO_EXIT,,False,1.306866,-0.263714,6,0.342897,,,,0.800094,,,,0.561167,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,5158b8b95e136224acbf,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-03T08:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,23,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,18,Low,Low,MONITOR_ONLY,False,29146.2,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BULL,37,18,16,0,10,0,6,5,0,0,-3,0,0.0,0.0,0.0,6433,COMPLETE,False,False,False,False,NO_EXIT,,False,0.960674,-0.231248,6,0.382897,,,,0.164344,,,,0.08303,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,08e4cb6625d736f523ac,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-03T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,24,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,29257.8,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BULL,37,39,11,6,15,9,6,5,-2,0,0,0,0.0,0.0,0.0,6432,COMPLETE,False,False,False,False,NO_EXIT,,False,0.372892,-0.539002,6,0.072459,,,,-0.333928,,,,0.048876,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,6330a29c3081befdbbf3,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-03T16:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,25,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,LONG,51,Low,Low,NOT_ACTIONABLE,False,29279.0,"29,216 - 29,317","28,975","[""29,533"", ""29,735"", ""29,938""]",10.0,5.0,TRENDING_BULL,75,51,0,28,19,0,6,5,-4,0,-3,0,0.0,0.0,0.0,6431,COMPLETE,False,False,False,True,STOP,6.0,False,0.2746,-1.122306,6,-0.289969,-0.289969,-0.589969,False,-0.23703,-0.23703,-0.53703,False,-0.845999,-0.845999,-1.145999,False,-0.289969,-0.289969,-0.589969,-0.23703,-0.23703,-0.53703,-0.845999,-0.845999,-1.145999
MARKET_REPLAY,market_replay_20260710_153110,4c62cfef92e808c5ad3a,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-03T20:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,26,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,47,Low,Low,MONITOR_ONLY,False,29194.1,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,0,47,28,26,0,3,-5,0,0,-5,0,0.0,0.0,0.0,6430,COMPLETE,False,False,False,False,NO_EXIT,,False,0.459682,-1.348218,6,-0.116462,,,,-0.081181,,,,-0.274713,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,27322d77191139ab3d79,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-04T00:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,27,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,42,Low,Low,MONITOR_ONLY,False,29160.1,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,0,42,28,25,0,3,-5,-4,0,-5,0,0.0,0.0,0.0,6429,COMPLETE,False,False,False,False,NO_EXIT,,False,0.576816,-1.233192,6,0.169753,,,,0.384086,,,,-0.228394,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,5369f362a964792bfb51,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-04T04:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,28,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,29209.6,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,4,22,17,17,0,3,-5,-5,0,-5,0,0.0,0.0,0.0,6428,COMPLETE,False,False,False,False,NO_EXIT,,False,0.406373,-1.400567,6,-0.134202,,,,-0.610416,,,,-0.528593,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,ab796eb4c7cb490874e5,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-04T08:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,29,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,46,Low,Low,MONITOR_ONLY,False,29170.4,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,0,46,28,25,2,3,-5,-2,0,-5,0,0.0,0.0,0.0,6427,COMPLETE,False,False,False,False,NO_EXIT,,False,0.541302,-1.268066,6,0.348641,,,,-0.193689,,,,-0.422689,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,dfa4a3b704b8ece48336,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-04T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,30,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,34,Low,Low,MONITOR_ONLY,False,29272.1,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,34,0,17,22,2,3,-5,0,0,-5,0,0.0,0.0,0.0,6426,COMPLETE,False,False,False,False,NO_EXIT,,False,0.042361,-1.61109,6,-0.822626,,,,-0.610137,,,,-0.798713,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,9622fd4d3856ba16d8af,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-04T16:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,31,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,SHORT,55,Medium,Low,WATCHLIST,False,29031.3,"28,997 - 29,089","29,309","[""28,800"", ""28,615"", ""28,431""]",10.0,5.0,SIDEWAYS,50,0,55,28,30,0,7,-5,0,0,-5,0,0.0,0.0,0.0,6425,COMPLETE,False,False,False,False,NO_EXIT,,False,0.795004,-0.412314,6,0.284521,-0.284521,-0.584521,False,0.082325,-0.082325,-0.382325,False,0.127449,-0.127449,-0.427449,False,0.284521,-0.284521,-0.584521,0.082325,-0.082325,-0.382325,0.127449,-0.127449,-0.427449
MARKET_REPLAY,market_replay_20260710_153110,d495518350bfa705bede,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-04T20:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,32,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,34,Low,Medium,MONITOR_ONLY,False,29113.9,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,2,34,28,20,0,3,-5,-7,0,-5,0,0.0,0.0,0.0,6424,COMPLETE,False,False,False,False,NO_EXIT,,False,0.127431,-0.44824,6,-0.07007,,,,-0.229444,,,,-0.137048,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,a292ea3a99bdb0b05626,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-05T00:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,33,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,NEUTRAL,46,Low,Low,MONITOR_ONLY,False,29093.5,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,0,46,28,25,0,7,-5,-4,0,-5,0,0.0,0.0,0.0,6423,COMPLETE,False,False,False,False,NO_EXIT,,False,0.022342,-0.378435,6,-0.131645,,,,-0.189733,,,,-0.111709,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_153110,c70bec0585d0a0982afc,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-05T04:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,34,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,SHORT,68,Medium,Low,WATCHLIST,False,29055.2,"29,023 - 29,109","29,313","[""28,841"", ""28,669"", ""28,497""]",10.0,5.0,TRENDING_BEAR,75,0,68,28,28,2,6,5,0,0,-1,0,0.0,0.0,0.0,6422,COMPLETE,False,False,False,False,NO_EXIT,,False,0.247116,-0.17243,6,-0.027878,0.027878,-0.272122,True,0.045087,-0.045087,-0.345087,False,0.128721,-0.128721,-0.428721,False,-0.027878,0.027878,-0.272122,0.045087,-0.045087,-0.345087,0.128721,-0.128721,-0.428721
MARKET_REPLAY,market_replay_20260710_153110,5dd0a77847875a34d88e,619fa79c972e897e,b8b8ecd15a6371a2,2023-08-05T08:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,35,6451,True,False,False,TIMESTAMPED_CONTEXT_FILE,SHORT,59,Medium,Low,WATCHLIST,False,29047.1,"29,017 - 29,098","29,290","[""28,844"", ""28,682"", ""28,520""]",10.0,5.0,TRENDING_BEAR,75,0,59,28,25,0,6,5,-4,0,-1,0,0.0,0.0,0.0,6421,COMPLETE,False,False,False,False,NO_EXIT,,False,0.219299,-0.312251,6,-0.030296,0.030296,-0.269704,True,0.092608,-0.092608,-0.392608,False,0.1081,-0.1081,-0.4081,False,-0.030296,0.030296,-0.269704,0.092608,-0.092608,-0.392608,0.1081,-0.1081,-0.4081
